Phrase	Year	Frequency	Corpus	sense	class	weight	Weighted_Frequency
about	1957	0.00093098175213007	eng_2019	Contingency	Cause	1	0.00093098175213007
about	2004	0.0011248527360814	eng_2019	Contingency	Cause	1	0.0011248527360814
about	1833	0.000664926691180361	eng_2019	Contingency	Cause	1	0.000664926691180361
about	1820	0.000648040133195796	eng_2019	Contingency	Cause	1	0.000648040133195796
about	1867	0.00076413106372846	eng_2019	Contingency	Cause	1	0.00076413106372846
about	1918	0.000861860470779772	eng_2019	Contingency	Cause	1	0.000861860470779772
about	1965	0.000910989324828344	eng_2019	Contingency	Cause	1	0.000910989324828344
about	1901	0.000842428367052759	eng_2019	Contingency	Cause	1	0.000842428367052759
about	1922	0.000874106622567134	eng_2019	Contingency	Cause	1	0.000874106622567134
about	1858	0.000715706730261445	eng_2019	Contingency	Cause	1	0.000715706730261445
about	1892	0.000848884852270463	eng_2019	Contingency	Cause	1	0.000848884852270463
about	1832	0.000666296708264521	eng_2019	Contingency	Cause	1	0.000666296708264521
about	1973	0.000891615570123706	eng_2019	Contingency	Cause	1	0.000891615570123706
about	1896	0.000843777179917587	eng_2019	Contingency	Cause	1	0.000843777179917587
about	1930	0.000863798528111407	eng_2019	Contingency	Cause	1	0.000863798528111407
about	1954	0.00093093969293737	eng_2019	Contingency	Cause	1	0.00093093969293737
about	1900	0.000840012965324734	eng_2019	Contingency	Cause	1	0.000840012965324734
about	1934	0.000856521281613303	eng_2019	Contingency	Cause	1	0.000856521281613303
about	1857	0.000712071886352662	eng_2019	Contingency	Cause	1	0.000712071886352662
about	1891	0.000844266091007739	eng_2019	Contingency	Cause	1	0.000844266091007739
about	1989	0.000902609941216984	eng_2019	Contingency	Cause	1	0.000902609941216984
about	1925	0.000876633333973587	eng_2019	Contingency	Cause	1	0.000876633333973587
about	1895	0.000843422379278179	eng_2019	Contingency	Cause	1	0.000843422379278179
about	1993	0.000928640049616141	eng_2019	Contingency	Cause	1	0.000928640049616141
about	1835	0.000676075179528977	eng_2019	Contingency	Cause	1	0.000676075179528977
about	1899	0.000842284519291882	eng_2019	Contingency	Cause	1	0.000842284519291882
about	1997	0.000984031025187246	eng_2019	Contingency	Cause	1	0.000984031025187246
